id,description,code,code,unit_size,category,link,rank,price,cost,created_at,updated_at
d739583a-b021-4268-8728-361816ef9ba8,Señal acrílico de 3mm con pictograma impresión vinil Arclado con laminado blanco aplicado al espejo,AC60X20-3,AC60X20-3,60x20cm,seguridad,https://tellsenales.com/seguridad/senales-en-acrilico-en-diferente-espesores-2mm-or-3mm-or-5mm/,0,24,12,2024-06-20 21:49:24.07,2024-08-24 23:11:33.047
d79e70b0-b026-4c3c-9f52-ea7e0641222d,"Señal para obras lamina: reflectivo grado ingenieria ( gi) , soporte: triplay 6 mm pictograma: vinil troquelado",TRR-6,TRR-6,60x60cm,obras,,0,40,20,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
d82e1f6d-5afe-47fe-a16b-f0ae2680b4d3,Costo de  embalado y transporte a agencia sugerida,ENV,ENV,und,servicio,,0,25,10,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
d83d88b5-d970-4b0c-9971-b05a345da17d,"Rollo Cinta Reflectiva 4""x45.7mts grado diamante (DG3) color Amarillo Limón 3M",CR4-3M-AL,CR4-3M-AL,rollo,cintas seguridad,https://tellsenales.com/seguridad/rollo-cinta-reflectiva-4-x45-7mts-dg3-amarillo-limon-3m/,0,1200,900,2023-08-03 03:38:19.427,2024-09-19 20:26:09.616
d8681dcb-0435-4e11-aa2a-a6d27a9bd2ed,"Contador de días sin accidentes fabricando con soporte compuesto de aluminio 4mm, impresión vinil laminado ( protección UV) y perfiles de aluminio para numeración.",CON-PAL150X90,CON-PAL150X90,150x90cm,seguridad,https://tellsenales.com/seguridad/letrero-informativo-contador-de-dias-sin-accidentes-en-acrilico/,0,400,295,2024-09-06 19:49:46.753,2024-09-06 19:50:40.453
d879ee84-3fb7-4d21-8ec7-df011da96ce6,Señal fotoluminiscente con soporte pvc celtex 3mm y pictograma en vinil rotulado (troquelado),FT40X60,FT40X60,40x60cm,fotoluminiscente,https://tellsenales.com/seguridad/senal-fotoluminiscente-con-base-pvc-celtex-3mm/,0,28,14,2023-10-22 23:11:17.688,2024-08-24 23:01:12.744
d941c890-77ff-41e5-a7e6-80edf672f660,"Señal vertical informativa soporte: fibra de vidrio 4 mm con refuerzo de angulo 1 1/2"" lamina: Retroreflectiva tipo IV Alta Intensidad Prismatico (HIP) fondo y letra",FHI-HIP150X60,FHI-HIP150X60,120x60cm,viales,https://tellsenales.com/seguridad/senal-informativa-con-lamina-reflectiva-tipo-iv-alta-intensidad-primatico/,10,480,300,2024-10-24 15:44:05.79,2024-10-24 15:44:32.644
d9c0bbcd-b5e4-4f4a-9857-311d539afee8,"Poste de metálico tubo redondo de 3"" x 2.5mm x 3.5 M pintado base zincromato + gloss ( zebra cada 30cm) incluye anclaje , pernos tuercas, arandelas",PS3X2.5X3,PS3X2.5X3,Und,viales,https://tellsenales.com/seguridad/postes-metalicos-para-senalizacion-vial-duraderos-visibles-y-versatiles/,0,150,115,2023-10-19 01:09:06.594,2024-08-26 21:08:28.221
da8eeb4d-8b16-4d49-bae4-a185ebe17747,Rollo vinil reflectivo grado ingenieria chino de 61 cm - color negro,REF-NG,REF-NG,rollo,viniles,,0,450,400,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
dc17c958-efd2-4b71-8d72-901c2f943314,"Cinta antideslizante fotoluminiscente de 2"" x18 mts",CAFT,CAFT,rollo,cintas seguridad,https://tellsenales.com/seguridad/cinta-antideslizante-2-x18mts-fotoluminiscente/,0,140,90,2023-08-03 03:38:19.427,2024-09-21 23:52:49.862
dc50f847-3fd9-404f-a19c-91153ca0a7c7,Detector de humo 9V - OPALUX,DHOP,DHOP,und,lucha contra incendio,https://tellsenales.com/seguridad/detector-de-humo-con-alarma-opalux/,0,40,25,2023-08-03 03:38:19.427,2024-08-26 03:23:45.224
dcb5c9bf-1542-45c9-969a-fb8d5735ff58,Señal impresion banner 12 oz,BN,BN,60x80cm,seguridad,,0,15,15,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
dd116984-4067-4d0a-aad3-c63cd955f64b,Lámina tipo IV  Grado Prismático  3M  ( 1.22M X 45.7M ),RHIP-3M,RHIP-3M,ROLLO,viales,,0,7000,5928,2024-11-21 19:43:02.158317,2024-11-21 19:43:02.158317
dd62ca9f-2430-4c36-9b94-8e2dfe63f7ad,"Señal informativa lamina: reflectivo tipo iv alta intensidad prismatico ( hip) , pictograma: reflectivo tipo i grado ingenieria( gi)",LHIP-I,LHIP-I,120x60cm,viales,,0,200,150,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
de610564-5ad0-45dc-87d3-52bf289ee531,Señal preventiva con lámina reflectiva tipo IV Alta Intensidad Prismático (HIP) y soporte fibra de vidrio 4 mm con refuerzo platina - CHEVRON,CHE30X45-F-COR,CHE30X45-F-COR,30x45cm,viales,https://tellsenales.com/seguridad/senal-preventiva-chevron-con-lamina-reflectiva-hip-con-soporte-compuesto-de/,0,60,30,2025-01-03 04:49:16.867,2025-01-03 04:52:16.624
de7f1e15-8b4b-4d4b-8e34-ebe4695bcbb5,"Juego de Plantilla Números en aluminio  offset de 0.3MM  [ 0 - 9 ] ",PLA-N15,PLA-N15,15cm,seguridad,https://tellsenales.com/seguridad/plantilla-de-numeros-metalicos-para-pintar-del-0-al-9/,0,50,30,2024-11-04 21:34:20.222,2024-11-04 21:34:40.331
dedf2d4e-4748-4ecb-aa84-f8cc44e9b5fd,Señal vertical preventiva lamina: reflectivo grado ingenieria ( gi) soporte: compuesto de aluminio de 4 mm pictograma: vinil rotulado,SGI-P,SGI-P,60x60cm,viales,,0,80,45,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
df665f71-1ffd-4a6c-81b6-307bb35337c2,"Señal vertical informativa con lamina reflectiva tipo IV Alta Intensidad Prismático (HIP) , letras y marco Reflectivo Grado Ingenieria(GI) con soporte compuesto de aluminio  4mm",SHI120X60,SHI120X60,120x60cm,viales,https://tellsenales.com/seguridad/senales-informativas-para-calles-con-lamina-reflectiva-y-soporte-compuesto/,9,250,125,2024-10-28 15:21:50.94,2024-11-16 00:15:19.714
dffee495-27f8-4089-be01-7970eaa42d27,Señal preventiva para obras vinil laminado  con soporte trupan 5.5mm,TRU80X120,TRU80X120,120x80cm,obras,https://tellsenales.com/seguridad/senales-temporales-vinil-con-soporte-triplay-4mm-para-obras-y-construccion/,0,80,40,2024-02-02 02:20:36.545,2024-10-28 15:08:26.041
e021b4bb-bd29-4d39-a31f-137cceb63a52,Collarín cervical,Coll,Coll,Und,proteccion vial,,0,60,35,2024-05-07 16:31:33.795,2024-05-07 16:31:33.795
e023d12e-4452-46b0-b653-6f875189b3b4,"Señal Vertical Preventiva Lámina: Reflectivo tipo IV Grado Prismático (HIP) marca 3M  Soporte: fibra de vidrio 4mm con platina embebida de 1 1/2""x1/8"" Pictograma: Reflectivo Grado Ingenieria",FHP60-3M,FHP60-3M,60x60cm,viales,https://tellsenales.com/seguridad/senal-preventiva-en-fibra-de-vidrio-4mm-con-lamina-reflectiva-hip/,0,165,109,2024-05-08 04:16:59.881,2025-01-02 01:51:33.078
e037caaf-7576-4bfd-98bf-2069a5017005,"Rollo cinta reflectiva tipo i - grado ingenieria 2"" x45.7 mts 3M - color rojo",CGI-3M-RJ,CGI-3M-RJ,rollo,cintas seguridad,https://tellsenales.com/seguridad/cinta-reflectiva-grado-ingenieria-2-x45-7mts-3m/,0,280,200,2023-08-03 03:38:19.427,2024-11-03 15:58:09.929
e1bceccb-450c-49db-b1d1-cc2f18f0e29f,Luces de emergencia 24 led opalux original,LE-OPA-24,LE-OPA-24,und,articulos seguridad,https://tellsenales.com/seguridad/luz-de-emergencia-24-led-modelo-mantis-90min70/,0,95,54,2024-09-06 21:22:58.139,2024-09-19 21:19:36.531
e1e1fd28-045d-470b-a7f9-140a79ad90d6,"Señal preventiva para obras con lamina reflectiva grado ingenieria ( GI), soporte triplay 4 mm y pictograma vinil rotulado",Trr60x80,Trr60x80,60x80cm,obras,,0,45,25,2023-10-22 23:27:22.902,2023-10-22 23:27:22.902
e1e93769-dcae-4442-a5db-f4681ebbd4de,"Señal preventiva para obras con lamina reflectiva tipo IV Alta Intensidad Prismático (HIP) , soporte marco de madera con listo de 1x2"" + triplay de 4mm  y pictograma vinil rotulado.",TMH75X90,TMH75X90,75X90CM,obras,,0,150,100,2023-11-24 14:42:31.107,2023-11-24 14:42:31.107
e2bb8b22-d123-48b6-a84b-29dfa033e7c3,"Cinta Doble Contacto 3M VHB 4910 - Transparente 1/2"" (12mm) x 33M ",VHB1/2-G,VHB1/2-G,rollo,cintas seguridad,https://tellsenales.com/seguridad/cinta-doble-contacto-3m-vhb-4910-transparente-19mm-x-33-m-delgado/,0,95,65,2024-06-04 20:33:13.431,2024-11-14 18:44:25.749
e3ab2c67-b8b9-4511-84fe-ee7c9751a3d9,"Respirador media cara, siliconado multiproposito con filtro 7093",RES7093,RES7093,und,epp,https://tellsenales.com/seguridad/respirador-media-cara-siliconado-multiproposito-con-filtro-7093/,0,60,30.8,2025-01-14 23:04:34.95362,2025-01-14 23:04:34.95362
e5e1e22d-ba22-48ed-8295-6e6b6976430a,Juego de Plantilla Alfabeto en aluminio  offset de 0.3MM [ A - Z ],PLA-A20,PLA-A20,20cm,seguridad,https://tellsenales.com/seguridad/plantilla-de-alfabeto-metalicos-para-pintar-de-a-z/,0,130,80,2024-05-23 16:36:51.814,2024-11-01 16:06:17.945
e644f29b-d69a-4024-9dbc-f3f5fdf50026,Señal REFLECTIVO Grado Ingenieria + sobrelaminado (protección UV) aplicado en soporte pvc celtex de 5 mm,PVCR40X60,PVCR40X60,40x60cm,seguridad,,0,40,18,2024-09-21 17:50:00.906712,2024-09-21 17:50:00.906712
e7105968-d9ac-4ed7-bd14-34351546fabe,"Canastilla de esparragos de 5/8"" x 36cm , con varillas de construcción  - incluye pernos y arandelas",CAN1/2,CAN1/2,und,viales,,0,95,65,2024-11-28 17:16:59.299,2024-11-28 17:19:54.8
e8281668-751e-4a5d-8eff-6e09372e10ea,Senal fotoluminiscente doble cara c/soporte pvc celtex 5mm y con 2 ojalillos superiores para colgar,ftcol,ftcol,60x30cm,fotoluminiscente,,0,47,18,2024-02-15 17:50:49.362,2024-02-15 17:50:49.362
e870181b-bbdc-4955-b4d8-d8572a79ed20,Botas punta de acero normado,BOT-PA,BOT-PA,und,epp,,0,70,70,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
e88f1cb0-acdf-42b8-acff-51705f9b3cd0,"Poste metálico de 3""x 3mm x 3 M con brida de 3/8"" y cartela de 1/4""  pintado gris metálico",PBRI3X3X2.8,PBRI3X3X2.8,und,viales,https://tellsenales.com/seguridad/postes-metalicos-para-senalizacion-vial-duraderos-visibles-y-versatiles/,0,185,165,2024-10-07 20:33:59.36,2024-10-14 16:12:43.427
e8f06299-db95-42c2-aaaa-f8e27580b125,Señal preventiva con lámina reflectiva tipo IV Alta Intensidad Prismático (3M HIP) y soporte fibra de vidrio 4 mm con refuerzo platina - CHEVRÓN,CHE40X60-F-3M,CHE40X60-F-3M,40x60cm,viales,https://tellsenales.com/seguridad/senal-preventiva-chevron-con-lamina-reflectiva-hip-con-soporte-compuesto-de/,0,110,76,2025-01-03 04:23:41.258,2025-01-03 05:00:48.678
e92e7c74-b3e1-4d8f-b2f1-5aae77006cf2,Señal en aluminio espesor = 0.5 mm pictograma: vinil rotulado incluye cinta de doble contacto en 4 puntas para instalación,AL30X10,AL30X10,30x10cm,seguridad,https://tellsenales.com/seguridad/senal-decorativa-en-aluminio-de-0-5mm/,0,10,5,2024-08-24 23:08:43.691,2024-08-24 23:09:04.861
e9875506-fae0-42e0-b562-d8ab1a09ce6a,Señal pvc piso mojado,PVC-PM,PVC-PM,UND,proteccion vial,https://tellsenales.com/seguridad/senal-piso-mojado-pvc/,0,25,15,2023-08-03 03:38:19.427,2024-09-19 20:54:18.287
e9d8ffe6-da97-4129-ba36-d28417df350d,Correa importada para camilla,CORR-CAM,CORR-CAM,und,epp,,0,0,0,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
ea05b6b5-d822-40a1-9582-2b87186e8173,Señal CONVENCIONAL Vinil Arclad + sobrelaminado brillo (protección UV) aplicado en soporte PVC celtex de 3 mm,PVC20X30,PVC20X30,20x30cm,convencionales,https://tellsenales.com/seguridad/senal-vinil-laminado-con-base-pvc-celtex-3mm/,6,5,2.5,2023-08-03 03:38:19.427,2024-09-21 23:47:22.011
ea9c65cc-dd82-4342-8d10-d5a56137c5a4,Juego de Plantilla Alfabeto en aluminio  offset de 0.3MM [ A - Z ],PLA-A5,PLA-A5,5cm,seguridad,https://tellsenales.com/seguridad/plantilla-de-alfabeto-metalicos-para-pintar-de-a-z/,0,65,40,2024-08-09 16:20:44.9686,2024-09-07 18:45:15.306
eb764cb1-fe24-456d-9fc4-a5ea91dbbed6,Señal Chevrón Lámina: Reflectivo tipo IV Grado Prismático (3M HIP)  Soporte: Panel de aluminio compuesto 4mm Pictograma: Reflectivo Grado Ingenieria,CHE40X60-S-3M,CHE40X60-S-3M,40x60cm,viales,https://tellsenales.com/seguridad/senal-preventiva-chevron-con-lamina-reflectiva-hip-con-soporte-compuesto-de/,0,90,53,2025-01-03 04:33:22.438,2025-01-03 04:43:08.061
eb8a9c14-0be3-4222-a655-711a7fe421ba,"Señal preventiva con soporte compuesto de aluminio 4mm, lámina reflectiva tipo tipo IV Alta Intensidad Prismático (HIP) y pictograma vinil rotulado.

",SHP80,SHP80,80X80CM,viales,https://tellsenales.com/seguridad/senal-preventiva-con-lamina-de-alta-intensidad-hip-y-soporte-sustrato-de/,0,185,126,2024-11-15 22:19:10.519876,2024-11-15 22:20:56.837
ebd8a116-11ca-47cc-a657-9870d9c059b8,Señalizador Acrílico  Led  Opalux  - modelo OP-297( 38.5x22.5 cm ),LED35,LED35,und,articulos seguridad,https://tellsenales.com/seguridad/senal-de-seguridad-led-opalux-chico/,6,88,65,2023-08-03 03:38:19.427,2024-08-24 23:13:59.454
ebfd5f3b-98d2-436e-9381-64ae6aa75fa4,Señal vinil Arclad laminado brillo (protección UV) c/ soporte pvc celtex de 5 mm de espesor,PVC60X90,PVC60X90,60X90CM,seguridad,https://tellsenales.com/seguridad/senal-vinil-laminado-con-base-pvc-celtex-3mm/,0,48,16,2024-06-03 15:13:59.138,2024-08-24 23:00:25.175
ec30b9fc-0f95-4887-b6b3-3ce1246362e0,"Poste de señalización  fierro galvanizado  Ø3"" x 2mm x 3.6M. Pintado:  base anticorrosiva y doble capa  gloss en patrón zebra ( cada 50cm ) - incluye accesorios pernos, tuercas, arandelas y anclaje",PSG3X2X3.6,PSG3X2X3.6,und,viales,https://tellsenales.com/seguridad/postes-metalicos-para-senalizacion-vial-duraderos-visibles-y-versatiles/,0,190,170,2024-11-04 15:42:18.786,2024-11-04 15:45:20.461
ed93a5ca-377f-4ce2-8f11-367617a5ab05,"Canastilla de esparragos de 1/2"" x 36cm , con varillas de construcción  - incluye pernos y arandelas",CAN5/8,CAN5/8,und,viales,,0,98,78,2024-10-22 15:35:29.793605,2024-11-28 17:20:21.952
ee6da026-d4af-428f-a720-a9700e502095,Extintor pqs 4 kg nacional con certificado,PQS4,PQS4,und,lucha contra incendio,https://tellsenales.com/seguridad/extintor-nacional-pqs-abc-4kg/,0,70,50,2023-08-03 03:38:19.427,2024-09-19 20:37:28.879
ee938bd1-e4bd-49ab-a1dd-76b7e65829dc,Poste de señalización para cadenas de plástico - color amarillo / negro,PPLA,PPLA,und,proteccion vial,https://tellsenales.com/seguridad/postes-metalicos-para-senalizacion-vial-duraderos-visibles-y-versatiles/,0,40,24,2023-09-07 21:02:35.888,2024-08-26 21:08:40.012
f09f12f1-8eea-49fb-b060-fd104e8c8d8f,"Señal informativa con lámina Reflectiva Grado Prismático (HIP)   soporte fibra de vidrio 4mm y pictograma grado ingeniería ",FHI60X90,FHI60X90,60x90cm,viales,https://tellsenales.com/seguridad/senal-informativa-en-fibra-de-vidrio-4mm-con-lamina-reflectiva-hip/,0,200,170,2024-05-09 04:23:56.18,2024-08-24 22:44:25.776
f11b1995-8208-4a80-a13d-591f142ff5d5,"Rollo cinta reflectiva tipo i - grado ingenieria 2"" x45.7 mts 3M - color anaranjado",CGI-3M-AN,CGI-3M-AN,rollo,cintas seguridad,https://tellsenales.com/seguridad/cinta-reflectiva-grado-ingenieria-2-x45-7mts-3m/,0,280,200,2023-08-03 03:38:19.427,2024-09-19 20:35:18.66
f13fd8bc-8d5e-434d-ae9b-213e0a4fbdcd,Lámina reflectiva Grado Diamante (4083 DG3)  1.22Mx45.7M - Amaillo Limón -  3M,R120-3M-AL,R120-3M-AL,Rollo,viniles,,0,18500,16775,2024-12-18 15:06:12.572,2024-12-26 17:23:43.729
f2a0179f-cf57-4099-b12d-fbfdf66caa83,Botiquín de madera 40 x50 cm con llave - Sin Medicamentos,BOT40X50,BOT40X50,und,articulos seguridad,https://tellsenales.com/seguridad/botiquin-de-madera-con-llave-40x50cm/,0,65,45,2023-08-03 03:38:19.427,2024-08-24 22:32:19.209
f3254b40-f0fa-450c-b67f-b903c44764b5,Extintor PQS 12 Nacional Kg con certificado,PQS12,PQS12,und,lucha contra incendio,https://tellsenales.com/seguridad/extintores-pqs-abc-12-kg/,0,120,90,2023-08-03 03:38:19.427,2024-09-19 20:53:02.181
f36c5a0b-8728-43ab-b26a-fc490a076bb9,Camisa y pantalón drill tecnología o nuevo mundo,Unif,Unif,Un,seguridad,,0,60,45,2023-09-24 19:37:17.987,2023-09-24 19:37:17.987
f3798ce4-65a2-4c09-8f22-ad5254ff3933,Polos Pique manga larga,Polo,Polo,Und,seguridad,,0,45,35,2023-09-24 19:44:44.725,2023-09-24 19:44:44.725
f3c60970-e755-4463-a7fe-177d2a1725e3,Señal FOTOLUMINISCENTE con soporte pvc celtex 3 mm y pictograma vinil rotulado (troquelado) incluye cinta de doble contacto en 4 puntos,FT30X40,FT30X40,30x40cm,fotoluminiscente,https://tellsenales.com/seguridad/senal-fotoluminiscente-con-base-pvc-celtex-3mm/,0,15,6,2023-10-22 23:10:34.643,2024-09-21 23:51:54.08
f4f4ca66-289a-40f6-aa5a-fd30f3794127,"Señal vertical preventiva Soporte: fibra de vidrio 4 mm con refuerzo platina 1 1/2"" Lamina: retroreflectiva tipo IV Alta Intensidad Prismático ( HIP) Pictograma: vinil rotulado",FHP120X100,FHP120X100,60x60cm,viales,https://tellsenales.com/seguridad/senal-preventiva-en-fibra-de-vidrio-4mm-con-lamina-reflectiva-hip/,10,450,307,2024-09-25 15:50:22.782,2024-09-25 15:50:55.868
f648e56a-67ff-465b-b390-2c0047b4e0a4,Señal Vertical Preventiva Lámina: Reflectivo tipo IV Alta Intensidad Prismático  3M (HIP) Soporte: Panel Aluminio Compuesto 4mm Pictograma: Reflectivo Grado Ingeniería,SHP30-3M,SHP30-3M,30x30cm,viales,https://tellsenales.com/seguridad/senal-preventiva-con-lamina-de-alta-intensidad-hip-y-soporte-sustrato-de/,9,55,25,2025-01-03 02:58:44.843,2025-01-03 02:59:19.157
f66ff2a2-244a-407e-96e8-fce87ea8cb32,"Señal vertical informativa con lamina reflectiva tipo IV Alta Intensidad Prismático (HIP) , letras y marco Reflectivo Grado Ingenieria(GI) con soporte compuesto de aluminio 4mm",SHI40X60,SHI40X60,40x60cm,proteccion vial,https://tellsenales.com/seguridad/senales-informativas-para-calles-con-lamina-reflectiva-y-soporte-compuesto/,0,80,40,2024-05-09 19:08:38.152,2024-11-16 00:14:05.044
f69217b7-4b40-4690-89ed-51d60627754b,"Señal vertical informativa con lamina reflectiva tipo IV Alta Intensidad Prismático (HIP) , letras y marco Reflectivo Grado Ingenieria(GI) con soporte compuesto de aluminio 4mm",SHP90X40,SHP90X40,90x40cm,proteccion vial,https://tellsenales.com/seguridad/senales-informativas-para-calles-con-lamina-reflectiva-y-soporte-compuesto/,0,120,71,2024-05-09 19:09:00.149,2024-08-24 22:46:27.683
f712ceb5-6804-444d-ac02-88510e681434,"Placa en aluminio de 0.5mm con impresión vinil transparente + sobrelaminado de protección ( contra decoloración , rayos Uv, polvos y suciedad).",PLAC10x15,PLAC10x15,10x15cm,seguridad,,0,10,5,2024-03-07 23:54:51.029,2024-03-07 23:54:51.029
f73cbf28-5b56-45fb-b71e-167297dc16fd,Banner 85x200cm con termosellado  + Parante Roll Screen,RST85,RST85,und,seguridad,,0,150,90,2023-09-08 15:03:19.69,2023-09-08 15:03:19.69
f7b29f33-15fb-4ee3-8dd8-d65c8cc93d5b,Estación manual de alarma contra incendio - Opalux,EM-OP,EM-OP,und,articulos seguridad,https://tellsenales.com/seguridad/estacion-manual-pulsador-de-alarma-contra-incendio-opalux/,0,42,75,2024-09-06 20:46:45.618605,2024-09-06 21:06:14.432
f7e7fd80-bc84-4e0d-b5ba-ac6674819b53,Botiquin tipo lonchera de plastico grande equipado con 13 medicamentos genericos.,BOT-LN-LG,BOT-LN-LG,und,articulos seguridad,,0,35,35,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
f92c7cf9-c678-473f-bed0-c47e139ce19b,"Orejera MSA para casco en plomo ",Oreja,Oreja,Und,epp,,0,150,110,2024-05-07 23:45:41.663,2024-05-07 23:45:41.663
f9ab0409-e9fa-4069-a1a2-c1e906f9508f,Extintor CO2 (Dióxido de Carbono )-5 libras con certificado,C02-5,C02-5,und,lucha contra incendio,https://tellsenales.com/seguridad/extintor-c02-de-5-lbs/,0,200,180,2023-08-03 03:38:19.427,2025-01-28 22:13:28.991
fbded9d7-89a4-4b16-9e73-c5d27797a76f,Señal fotoluminiscente tipo bandera ( doble cara y con dobles de 5 cm ) soporte: pvc celtex 5 mm pictograma: vinil rotulado,FTB20X30-5,FTB20X30-5,20x30cm,fotoluminiscente,https://tellsenales.com/seguridad/senal-fotoluminiscente-con-dobles-tipo-bandera-soporte-pvc-celtex-3mm-5mm/,0,15,6,2023-08-03 03:38:19.427,2024-08-24 14:23:05.375
fbe69cbc-728f-4ac5-a4a1-06f91ee68ecb,PEDESTAL CON BASE PARA EXTINTORES CO2 Y PQS,PED,PED,und,lucha contra incendio,,0,60,45,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
fc5d08fd-5739-43fb-9f39-08884d8431a6,"Señal preventiva ( Chevrón ) con lámina reflectiva tipo IV Alta Intensidad Primático (HIP) , soporte compuesto de aluminio (ACP) de 4mm  y pictograma vinil negro rotulado",shch,shch,30x45cm,viales,,9,45,24,2023-11-22 16:03:24.631,2023-11-22 16:03:24.631
fceb72d4-791b-42d1-9f35-919f6dd7aaa1,Señal fotoluminiscente con soporte pvc celtex 3mm en marco de aluminio con protección acrilico de 2mm,FTMA20X30,FTMA20X30,20x30cm,fotoluminiscente,,0,35,20,2024-08-23 20:31:33.658564,2024-08-23 20:31:33.658564
fd99c7b6-3b8c-4de4-a341-7ee21611f26c,Señal para obras vinil laminado aplicado sobre soporte Trupan Génerico (MDF) 4mm,TRU60X80,TRU60X80,60x80cm,obras,https://tellsenales.com/seguridad/senales-temporales-vinil-con-soporte-triplay-4mm-para-obras-y-construccion/,0,35,18,2024-10-03 21:33:28.834,2024-10-03 21:34:41.641
fe7802da-c616-4a4f-b20e-cb06e5235d72,Porta anuncios / afiches en acrílico  - Doble Acrílico de 2.5mm tipo sandwich  con  4  pines de acero inoxidable para sujeción,PORL-A3,PORL-A3,A3,acrilicos,https://tellsenales.com/seguridad/porta-anuncios-afiches-de-acrilico-porta-layout/,0,110,80,2024-05-09 17:48:33.769,2024-12-14 02:43:24.621
feff5326-ca6a-4834-b87f-f9cdb6b7dea6,"Cinta adhesiva fotoluminiscente de 2""x 45 metros verde mate  ( cortadas de rollo superior )",CFT-MT,CFT-MT,und,cintas seguridad,https://tellsenales.com/seguridad/cinta-verde-brillo-fotoluminiscente/,0,150,75,2024-08-24 14:29:07.039462,2024-10-17 01:55:16.016
ff21b975-578f-4810-b6f0-afb90f4aa63a,Baliza caminera solar para conos - color rojo,BAL-RJ,BAL-RJ,und,proteccion vial,,0,70,35,2024-04-04 14:26:01.65,2024-04-04 14:26:01.65
ff6c0997-b402-4ab0-9ba6-661bfde3253f,"Señal Vertical Preventiva Lámina: Reflectivo tipo IV Grado Prismático (HIP)  Soporte: fibra de vidrio 4mm con platina embebida de 1 1/2""x1/8"" Pictograma: Reflectivo Grado Ingenieria",FHP80,FHP80,80x80cm,viales,https://tellsenales.com/seguridad/senal-preventiva-en-fibra-de-vidrio-4mm-con-lamina-reflectiva-hip/,0,220,156,2024-01-14 18:22:16.266,2024-12-17 14:44:49.638
ffdeec9a-2667-44a7-87aa-7ab27dbb23c8,"Tacha reflectiva - ojo de gato marca 3M  - Colores: amarillo, blanco,  rojo ,  rojo / blanco",TR-3M,TR-3M,und,proteccion vial,https://tellsenales.com/seguridad/tacha-reflectiva-amarilla-3m/,0,10,5.5,2023-08-03 03:38:19.427,2024-09-19 21:25:40.131
